,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
290,2021,1,7,1,0,1.93,15.2,220_mission_bay_west
291,2021,1,7,1,30,1.96,15.2,220_mission_bay_west
292,2021,1,7,2,0,1.74,15.2,220_mission_bay_west
293,2021,1,7,2,30,1.64,15.1,220_mission_bay_west
294,2021,1,7,3,0,1.63,15.1,220_mission_bay_west
295,2021,1,7,3,30,1.85,15.1,220_mission_bay_west
296,2021,1,7,4,0,1.8,15.0,220_mission_bay_west
297,2021,1,7,4,30,1.64,15.0,220_mission_bay_west
298,2021,1,7,5,0,1.83,15.0,220_mission_bay_west
299,2021,1,7,5,30,1.51,15.0,220_mission_bay_west
300,2021,1,7,6,0,1.66,15.0,220_mission_bay_west
301,2021,1,7,6,30,1.75,15.0,220_mission_bay_west
302,2021,1,7,7,0,1.63,15.0,220_mission_bay_west
303,2021,1,7,7,30,1.77,15.0,220_mission_bay_west
304,2021,1,7,8,0,1.8,15.0,220_mission_bay_west
305,2021,1,7,8,30,1.62,15.1,220_mission_bay_west
306,2021,1,7,9,0,1.77,15.1,220_mission_bay_west
307,2021,1,7,9,30,1.85,15.1,220_mission_bay_west
308,2021,1,7,10,0,1.8,15.1,220_mission_bay_west
309,2021,1,7,10,30,1.7,15.1,220_mission_bay_west
310,2021,1,7,11,0,1.81,15.1,220_mission_bay_west
311,2021,1,7,11,30,1.75,15.1,220_mission_bay_west
312,2021,1,7,12,0,1.61,15.1,220_mission_bay_west
313,2021,1,7,12,30,1.75,15.0,220_mission_bay_west
314,2021,1,7,13,0,1.47,15.1,220_mission_bay_west
315,2021,1,7,13,30,1.62,15.1,220_mission_bay_west
316,2021,1,7,14,0,1.44,15.2,220_mission_bay_west
317,2021,1,7,14,30,1.59,15.2,220_mission_bay_west
318,2021,1,7,15,0,1.5,15.2,220_mission_bay_west
319,2021,1,7,15,30,1.51,15.2,220_mission_bay_west
320,2021,1,7,16,0,1.54,15.2,220_mission_bay_west
321,2021,1,7,16,30,1.55,15.2,220_mission_bay_west
322,2021,1,7,17,0,1.58,15.2,220_mission_bay_west
323,2021,1,7,17,30,1.61,15.2,220_mission_bay_west
324,2021,1,7,18,0,1.86,15.2,220_mission_bay_west
325,2021,1,7,18,30,1.88,15.2,220_mission_bay_west
326,2021,1,7,19,0,1.94,15.2,220_mission_bay_west
327,2021,1,7,19,30,1.68,15.3,220_mission_bay_west
328,2021,1,7,20,0,2.02,15.4,220_mission_bay_west
329,2021,1,7,20,30,2.07,15.4,220_mission_bay_west
330,2021,1,7,21,0,1.98,15.4,220_mission_bay_west
331,2021,1,7,21,30,2.14,15.4,220_mission_bay_west
332,2021,1,7,22,0,2.04,15.4,220_mission_bay_west
333,2021,1,7,22,30,2.2,15.4,220_mission_bay_west
334,2021,1,7,23,0,2.3,15.4,220_mission_bay_west
335,2021,1,7,23,30,1.99,15.4,220_mission_bay_west
336,2021,1,8,0,0,2.44,15.4,220_mission_bay_west
337,2021,1,8,0,30,1.97,15.3,220_mission_bay_west
338,2021,1,8,1,0,2.0,15.3,220_mission_bay_west
339,2021,1,8,1,30,1.66,15.2,220_mission_bay_west
340,2021,1,8,2,0,2.1,15.2,220_mission_bay_west
341,2021,1,8,2,30,2.0,15.2,220_mission_bay_west
342,2021,1,8,3,0,1.78,15.2,220_mission_bay_west
343,2021,1,8,3,30,1.77,15.2,220_mission_bay_west
344,2021,1,8,4,0,2.1,15.2,220_mission_bay_west
345,2021,1,8,4,30,1.78,15.2,220_mission_bay_west
346,2021,1,8,5,0,1.7,15.1,220_mission_bay_west
347,2021,1,8,5,30,1.93,15.1,220_mission_bay_west
348,2021,1,8,6,0,1.74,15.2,220_mission_bay_west
349,2021,1,8,6,30,1.67,15.2,220_mission_bay_west
350,2021,1,8,7,0,1.71,15.2,220_mission_bay_west
351,2021,1,8,7,30,1.54,15.2,220_mission_bay_west
352,2021,1,8,8,0,1.52,15.2,220_mission_bay_west
353,2021,1,8,8,30,1.77,15.2,220_mission_bay_west
354,2021,1,8,9,0,1.68,15.2,220_mission_bay_west
355,2021,1,8,9,30,1.63,15.2,220_mission_bay_west
356,2021,1,8,10,0,1.67,15.2,220_mission_bay_west
357,2021,1,8,10,30,1.59,15.2,220_mission_bay_west
358,2021,1,8,11,0,1.78,15.2,220_mission_bay_west
359,2021,1,8,11,30,1.81,15.2,220_mission_bay_west
360,2021,1,8,12,0,1.3,15.2,220_mission_bay_west
361,2021,1,8,12,30,1.66,15.1,220_mission_bay_west
362,2021,1,8,13,0,1.45,15.1,220_mission_bay_west
363,2021,1,8,13,30,1.48,15.1,220_mission_bay_west
364,2021,1,8,14,0,1.54,15.1,220_mission_bay_west
365,2021,1,8,14,30,1.43,15.1,220_mission_bay_west
366,2021,1,8,15,0,1.46,15.1,220_mission_bay_west
367,2021,1,8,15,30,1.4,15.1,220_mission_bay_west
368,2021,1,8,16,0,1.39,15.1,220_mission_bay_west
369,2021,1,8,16,30,1.41,15.1,220_mission_bay_west
370,2021,1,8,17,0,1.36,15.1,220_mission_bay_west
371,2021,1,8,17,30,1.53,15.1,220_mission_bay_west
372,2021,1,8,18,0,1.49,15.1,220_mission_bay_west
373,2021,1,8,18,30,1.38,15.2,220_mission_bay_west
374,2021,1,8,19,0,1.59,15.4,220_mission_bay_west
375,2021,1,8,19,30,1.51,15.5,220_mission_bay_west
376,2021,1,8,20,0,1.37,15.5,220_mission_bay_west
377,2021,1,8,20,30,1.54,15.6,220_mission_bay_west
378,2021,1,8,21,0,1.36,15.8,220_mission_bay_west
379,2021,1,8,21,30,1.48,15.8,220_mission_bay_west
380,2021,1,8,22,0,1.53,15.6,220_mission_bay_west
381,2021,1,8,22,30,1.56,15.6,220_mission_bay_west
382,2021,1,8,23,0,1.71,15.5,220_mission_bay_west
383,2021,1,8,23,30,1.81,15.5,220_mission_bay_west
384,2021,1,9,0,0,1.61,15.4,220_mission_bay_west
385,2021,1,9,0,30,1.65,15.4,220_mission_bay_west
386,2021,1,9,1,0,1.54,15.4,220_mission_bay_west
387,2021,1,9,1,30,1.6,15.4,220_mission_bay_west
388,2021,1,9,2,0,1.56,15.2,220_mission_bay_west
389,2021,1,9,2,30,1.44,15.1,220_mission_bay_west
390,2021,1,9,3,0,1.5,15.1,220_mission_bay_west
391,2021,1,9,3,30,1.48,15.1,220_mission_bay_west
392,2021,1,9,4,0,1.5,15.2,220_mission_bay_west
393,2021,1,9,4,30,1.5,15.2,220_mission_bay_west
394,2021,1,9,5,0,1.55,15.2,220_mission_bay_west
395,2021,1,9,5,30,1.56,15.2,220_mission_bay_west
396,2021,1,9,6,0,1.53,15.2,220_mission_bay_west
397,2021,1,9,6,30,1.42,15.2,220_mission_bay_west
398,2021,1,9,7,0,1.36,15.2,220_mission_bay_west
399,2021,1,9,7,30,1.45,15.2,220_mission_bay_west
400,2021,1,9,8,0,1.59,15.2,220_mission_bay_west
401,2021,1,9,8,30,1.48,15.2,220_mission_bay_west
402,2021,1,9,9,0,1.65,15.1,220_mission_bay_west
403,2021,1,9,9,30,1.9,15.1,220_mission_bay_west
404,2021,1,9,10,0,1.84,15.1,220_mission_bay_west
405,2021,1,9,10,30,1.92,15.1,220_mission_bay_west
406,2021,1,9,11,0,2.1,15.1,220_mission_bay_west
407,2021,1,9,11,30,2.25,15.1,220_mission_bay_west
408,2021,1,9,12,0,2.09,15.1,220_mission_bay_west
409,2021,1,9,12,30,2.38,15.1,220_mission_bay_west
410,2021,1,9,13,0,2.51,15.1,220_mission_bay_west
411,2021,1,9,13,30,2.22,15.1,220_mission_bay_west
412,2021,1,9,14,0,2.28,15.1,220_mission_bay_west
413,2021,1,9,14,30,2.24,15.0,220_mission_bay_west
414,2021,1,9,15,0,2.19,15.0,220_mission_bay_west
415,2021,1,9,15,30,2.39,15.0,220_mission_bay_west
416,2021,1,9,16,0,1.89,14.9,220_mission_bay_west
417,2021,1,9,16,30,1.94,15.0,220_mission_bay_west
418,2021,1,9,17,0,2.01,15.0,220_mission_bay_west
419,2021,1,9,17,30,2.18,15.0,220_mission_bay_west
420,2021,1,9,18,0,1.91,15.0,220_mission_bay_west
421,2021,1,9,18,30,2.16,15.0,220_mission_bay_west
422,2021,1,9,19,0,2.18,15.1,220_mission_bay_west
423,2021,1,9,19,30,2.02,15.3,220_mission_bay_west
424,2021,1,9,20,0,2.2,15.2,220_mission_bay_west
425,2021,1,9,20,30,1.91,15.1,220_mission_bay_west
426,2021,1,9,21,0,2.1,15.1,220_mission_bay_west
427,2021,1,9,21,30,2.11,15.0,220_mission_bay_west
428,2021,1,9,22,0,1.9,15.0,220_mission_bay_west
429,2021,1,9,22,30,2.11,15.0,220_mission_bay_west
430,2021,1,9,23,0,1.86,15.0,220_mission_bay_west
431,2021,1,9,23,30,2.01,15.0,220_mission_bay_west
432,2021,1,10,0,0,2.17,15.0,220_mission_bay_west
433,2021,1,10,0,30,1.83,15.0,220_mission_bay_west
434,2021,1,10,1,0,1.83,15.0,220_mission_bay_west
435,2021,1,10,1,30,1.92,15.0,220_mission_bay_west
436,2021,1,10,2,0,1.93,15.0,220_mission_bay_west
437,2021,1,10,2,30,2.22,15.0,220_mission_bay_west
438,2021,1,10,3,0,2.1,15.0,220_mission_bay_west
439,2021,1,10,3,30,1.88,15.0,220_mission_bay_west
440,2021,1,10,4,0,1.99,14.9,220_mission_bay_west
441,2021,1,10,4,30,2.18,15.0,220_mission_bay_west
442,2021,1,10,5,0,2.16,14.9,220_mission_bay_west
443,2021,1,10,5,30,2.04,14.9,220_mission_bay_west
444,2021,1,10,6,0,1.96,14.9,220_mission_bay_west
445,2021,1,10,6,30,1.81,14.8,220_mission_bay_west
