,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
303,2021,1,7,7,30,1.12,11.2,153_del_mar_nearshore
304,2021,1,7,8,0,1.13,10.8,153_del_mar_nearshore
305,2021,1,7,8,30,1.16,10.8,153_del_mar_nearshore
306,2021,1,7,9,0,1.05,10.1,153_del_mar_nearshore
307,2021,1,7,9,30,1.13,9.2,153_del_mar_nearshore
308,2021,1,7,10,0,1.19,9.4,153_del_mar_nearshore
309,2021,1,7,10,30,1.19,9.3,153_del_mar_nearshore
310,2021,1,7,11,0,1.23,9.4,153_del_mar_nearshore
311,2021,1,7,11,30,1.23,9.8,153_del_mar_nearshore
312,2021,1,7,12,0,1.26,9.0,153_del_mar_nearshore
313,2021,1,7,12,30,1.15,7.5,153_del_mar_nearshore
314,2021,1,7,13,0,1.21,8.4,153_del_mar_nearshore
315,2021,1,7,13,30,1.25,7.8,153_del_mar_nearshore
316,2021,1,7,14,0,1.26,7.9,153_del_mar_nearshore
317,2021,1,7,14,30,1.28,8.6,153_del_mar_nearshore
318,2021,1,7,15,0,1.18,8.7,153_del_mar_nearshore
319,2021,1,7,15,30,1.2,9.3,153_del_mar_nearshore
320,2021,1,7,16,0,1.26,9.2,153_del_mar_nearshore
321,2021,1,7,16,30,1.25,14.3,153_del_mar_nearshore
322,2021,1,7,17,0,1.19,10.7,153_del_mar_nearshore
323,2021,1,7,17,30,1.22,11.1,153_del_mar_nearshore
324,2021,1,7,18,0,1.21,11.3,153_del_mar_nearshore
325,2021,1,7,18,30,1.26,14.6,153_del_mar_nearshore
326,2021,1,7,19,0,1.19,14.6,153_del_mar_nearshore
327,2021,1,7,19,30,1.27,14.8,153_del_mar_nearshore
328,2021,1,7,20,0,1.16,12.8,153_del_mar_nearshore
329,2021,1,7,20,30,1.43,13.0,153_del_mar_nearshore
330,2021,1,7,21,0,1.44,13.4,153_del_mar_nearshore
331,2021,1,7,21,30,1.22,13.4,153_del_mar_nearshore
332,2021,1,7,22,0,1.39,13.3,153_del_mar_nearshore
333,2021,1,7,22,30,1.21,13.3,153_del_mar_nearshore
334,2021,1,7,23,0,1.43,13.6,153_del_mar_nearshore
335,2021,1,7,23,30,1.3,13.5,153_del_mar_nearshore
336,2021,1,8,0,0,1.21,13.1,153_del_mar_nearshore
337,2021,1,8,0,30,1.53,13.1,153_del_mar_nearshore
338,2021,1,8,1,0,1.3,12.6,153_del_mar_nearshore
339,2021,1,8,1,30,1.35,12.8,153_del_mar_nearshore
340,2021,1,8,2,0,1.28,12.8,153_del_mar_nearshore
341,2021,1,8,2,30,1.21,12.8,153_del_mar_nearshore
342,2021,1,8,3,0,1.29,12.9,153_del_mar_nearshore
343,2021,1,8,3,30,1.26,12.8,153_del_mar_nearshore
344,2021,1,8,4,0,1.46,12.4,153_del_mar_nearshore
345,2021,1,8,4,30,1.39,12.0,153_del_mar_nearshore
346,2021,1,8,5,0,1.31,12.1,153_del_mar_nearshore
347,2021,1,8,5,30,1.27,12.4,153_del_mar_nearshore
348,2021,1,8,6,0,1.25,12.0,153_del_mar_nearshore
349,2021,1,8,6,30,1.22,11.4,153_del_mar_nearshore
350,2021,1,8,7,0,1.29,11.1,153_del_mar_nearshore
351,2021,1,8,7,30,1.4,11.5,153_del_mar_nearshore
