,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
411,2021,1,18,3,45,0.9,,073_scripss_pier
412,2021,1,18,4,45,0.85,,073_scripss_pier
413,2021,1,18,5,45,0.75,,073_scripss_pier
414,2021,1,18,6,45,0.78,,073_scripss_pier
415,2021,1,18,7,45,0.8,,073_scripss_pier
416,2021,1,18,8,45,0.84,,073_scripss_pier
417,2021,1,18,9,45,0.81,,073_scripss_pier
418,2021,1,18,10,45,0.79,,073_scripss_pier
419,2021,1,18,11,45,0.78,,073_scripss_pier
420,2021,1,18,12,45,0.75,,073_scripss_pier
421,2021,1,18,13,45,0.69,,073_scripss_pier
422,2021,1,18,14,45,0.66,,073_scripss_pier
423,2021,1,18,15,45,0.62,,073_scripss_pier
424,2021,1,18,16,45,0.67,,073_scripss_pier
425,2021,1,18,17,45,0.64,,073_scripss_pier
426,2021,1,18,18,45,0.6,,073_scripss_pier
427,2021,1,18,19,45,0.67,,073_scripss_pier
428,2021,1,18,20,45,0.73,,073_scripss_pier
429,2021,1,18,21,45,0.68,,073_scripss_pier
430,2021,1,18,22,45,0.67,,073_scripss_pier
431,2021,1,18,23,45,0.69,,073_scripss_pier
432,2021,1,19,0,45,0.66,,073_scripss_pier
433,2021,1,19,1,45,0.68,,073_scripss_pier
434,2021,1,19,2,45,0.69,,073_scripss_pier
435,2021,1,19,3,45,0.81,,073_scripss_pier
436,2021,1,19,4,45,0.77,,073_scripss_pier
437,2021,1,19,5,45,0.79,,073_scripss_pier
438,2021,1,19,6,45,0.84,,073_scripss_pier
439,2021,1,19,7,45,0.93,,073_scripss_pier
440,2021,1,19,8,45,0.91,,073_scripss_pier
441,2021,1,19,9,45,0.95,,073_scripss_pier
442,2021,1,19,10,45,1.0,,073_scripss_pier
443,2021,1,19,11,45,0.94,,073_scripss_pier
444,2021,1,19,12,45,0.91,,073_scripss_pier
445,2021,1,19,13,45,0.89,,073_scripss_pier
446,2021,1,19,14,45,0.87,,073_scripss_pier
447,2021,1,19,15,45,0.9,,073_scripss_pier
448,2021,1,19,16,45,0.83,,073_scripss_pier
449,2021,1,19,17,45,0.76,,073_scripss_pier
450,2021,1,19,18,45,0.82,,073_scripss_pier
451,2021,1,19,19,45,0.79,,073_scripss_pier
452,2021,1,19,20,45,0.91,,073_scripss_pier
453,2021,1,19,21,45,0.83,,073_scripss_pier
454,2021,1,19,22,45,0.86,,073_scripss_pier
455,2021,1,19,23,45,0.85,,073_scripss_pier
456,2021,1,20,0,45,0.79,,073_scripss_pier
457,2021,1,20,1,45,0.76,,073_scripss_pier
458,2021,1,20,2,45,0.77,,073_scripss_pier
459,2021,1,20,3,45,0.7,,073_scripss_pier
460,2021,1,20,4,45,0.72,,073_scripss_pier
461,2021,1,20,5,45,0.67,,073_scripss_pier
462,2021,1,20,6,45,0.62,,073_scripss_pier
463,2021,1,20,7,45,0.6,,073_scripss_pier
464,2021,1,20,8,45,0.6,,073_scripss_pier
465,2021,1,20,9,45,0.58,,073_scripss_pier
466,2021,1,20,10,45,0.58,,073_scripss_pier
467,2021,1,20,11,45,0.54,,073_scripss_pier
468,2021,1,20,12,45,0.57,,073_scripss_pier
469,2021,1,20,13,45,0.56,,073_scripss_pier
470,2021,1,20,14,45,0.52,,073_scripss_pier
471,2021,1,20,15,45,0.49,,073_scripss_pier
472,2021,1,20,16,45,0.53,,073_scripss_pier
473,2021,1,20,17,45,0.53,,073_scripss_pier
474,2021,1,20,18,45,0.53,,073_scripss_pier
475,2021,1,20,19,45,0.58,,073_scripss_pier
476,2021,1,20,20,45,0.61,,073_scripss_pier
477,2021,1,20,21,45,0.58,,073_scripss_pier
478,2021,1,20,22,45,0.59,,073_scripss_pier
479,2021,1,20,23,45,0.64,,073_scripss_pier
480,2021,1,21,0,45,0.56,,073_scripss_pier
481,2021,1,21,1,45,0.52,,073_scripss_pier
482,2021,1,21,2,45,0.53,,073_scripss_pier
483,2021,1,21,3,45,0.47,,073_scripss_pier
484,2021,1,21,4,45,0.46,,073_scripss_pier
485,2021,1,21,5,45,0.41,,073_scripss_pier
486,2021,1,21,6,45,0.42,,073_scripss_pier
487,2021,1,21,7,45,0.4,,073_scripss_pier
488,2021,1,21,8,45,0.47,,073_scripss_pier
489,2021,1,21,9,45,0.5,,073_scripss_pier
490,2021,1,21,10,45,0.46,,073_scripss_pier
491,2021,1,21,11,45,0.51,,073_scripss_pier
492,2021,1,21,12,45,0.51,,073_scripss_pier
493,2021,1,21,13,45,0.5,,073_scripss_pier
494,2021,1,21,14,45,0.53,,073_scripss_pier
495,2021,1,21,15,45,0.55,,073_scripss_pier
496,2021,1,21,16,45,0.54,,073_scripss_pier
497,2021,1,21,17,45,0.53,,073_scripss_pier
498,2021,1,21,18,45,0.52,,073_scripss_pier
499,2021,1,21,19,45,0.5,,073_scripss_pier
500,2021,1,21,20,45,0.53,,073_scripss_pier
501,2021,1,21,21,45,0.47,,073_scripss_pier
502,2021,1,21,22,45,0.5,,073_scripss_pier
503,2021,1,21,23,45,0.46,,073_scripss_pier
504,2021,1,22,0,45,0.49,,073_scripss_pier
505,2021,1,22,1,45,0.51,,073_scripss_pier
506,2021,1,22,2,45,0.46,,073_scripss_pier
507,2021,1,22,3,45,0.44,,073_scripss_pier
508,2021,1,22,4,45,0.46,,073_scripss_pier
509,2021,1,22,5,45,0.43,,073_scripss_pier
510,2021,1,22,6,45,0.42,,073_scripss_pier
511,2021,1,22,7,45,0.45,,073_scripss_pier
