,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
3730,2021,3,29,18,0,0.7,14.4,155_imperial_beach
3731,2021,3,29,18,30,0.68,14.5,155_imperial_beach
3732,2021,3,29,19,0,0.69,14.5,155_imperial_beach
3733,2021,3,29,19,30,0.66,14.3,155_imperial_beach
3734,2021,3,29,20,0,0.7,14.3,155_imperial_beach
3735,2021,3,29,20,30,0.69,14.5,155_imperial_beach
3736,2021,3,29,21,0,0.68,15.0,155_imperial_beach
3737,2021,3,29,21,30,0.65,15.1,155_imperial_beach
3738,2021,3,29,22,0,0.65,15.2,155_imperial_beach
3739,2021,3,29,22,30,0.64,15.3,155_imperial_beach
3740,2021,3,29,23,0,0.65,15.3,155_imperial_beach
3741,2021,3,29,23,30,0.67,15.2,155_imperial_beach
3742,2021,3,30,0,0,0.66,14.1,155_imperial_beach
3743,2021,3,30,0,30,0.64,13.9,155_imperial_beach
3744,2021,3,30,1,0,0.68,13.5,155_imperial_beach
3745,2021,3,30,1,30,0.69,13.2,155_imperial_beach
3746,2021,3,30,2,0,0.7,12.8,155_imperial_beach
3747,2021,3,30,2,30,0.73,12.9,155_imperial_beach
3748,2021,3,30,3,0,0.76,12.9,155_imperial_beach
3749,2021,3,30,3,30,0.77,12.7,155_imperial_beach
3750,2021,3,30,4,0,0.81,12.7,155_imperial_beach
3751,2021,3,30,4,30,0.79,12.6,155_imperial_beach
3752,2021,3,30,5,0,0.83,12.7,155_imperial_beach
3753,2021,3,30,5,30,0.84,12.5,155_imperial_beach
3754,2021,3,30,6,0,0.88,12.3,155_imperial_beach
3755,2021,3,30,6,30,0.93,12.3,155_imperial_beach
3756,2021,3,30,7,0,0.9,12.3,155_imperial_beach
3757,2021,3,30,7,30,0.89,12.4,155_imperial_beach
3758,2021,3,30,8,0,0.87,12.5,155_imperial_beach
3759,2021,3,30,8,30,0.83,12.5,155_imperial_beach
3760,2021,3,30,9,0,0.82,12.8,155_imperial_beach
3761,2021,3,30,9,30,0.86,12.9,155_imperial_beach
3762,2021,3,30,10,0,0.86,12.9,155_imperial_beach
3763,2021,3,30,10,30,0.84,12.9,155_imperial_beach
3764,2021,3,30,11,0,0.89,13.0,155_imperial_beach
3765,2021,3,30,11,30,0.86,13.0,155_imperial_beach
3766,2021,3,30,12,0,0.89,13.1,155_imperial_beach
3767,2021,3,30,12,30,0.99,13.2,155_imperial_beach
3768,2021,3,30,13,0,1.06,13.2,155_imperial_beach
3769,2021,3,30,13,30,1.13,13.2,155_imperial_beach
3770,2021,3,30,14,0,1.14,13.1,155_imperial_beach
3771,2021,3,30,14,30,1.08,12.9,155_imperial_beach
3772,2021,3,30,15,0,1.03,13.1,155_imperial_beach
3773,2021,3,30,15,30,1.06,13.1,155_imperial_beach
3774,2021,3,30,16,0,0.99,13.5,155_imperial_beach
3775,2021,3,30,16,30,1.01,13.7,155_imperial_beach
3776,2021,3,30,17,0,1.0,13.8,155_imperial_beach
3777,2021,3,30,17,30,1.02,13.8,155_imperial_beach
3778,2021,3,30,18,0,0.98,13.8,155_imperial_beach
3779,2021,3,30,18,30,1.09,13.8,155_imperial_beach
3780,2021,3,30,19,0,0.99,13.9,155_imperial_beach
3781,2021,3,30,19,30,1.03,14.1,155_imperial_beach
3782,2021,3,30,20,0,1.0,14.4,155_imperial_beach
3783,2021,3,30,20,30,0.95,14.5,155_imperial_beach
3784,2021,3,30,21,0,0.95,14.5,155_imperial_beach
3785,2021,3,30,21,30,0.97,14.5,155_imperial_beach
3786,2021,3,30,22,0,0.94,14.6,155_imperial_beach
3787,2021,3,30,22,30,0.93,14.6,155_imperial_beach
3788,2021,3,30,23,0,0.92,14.7,155_imperial_beach
3789,2021,3,30,23,30,0.93,14.7,155_imperial_beach
3790,2021,3,31,0,0,0.79,14.8,155_imperial_beach
3791,2021,3,31,0,30,0.79,14.7,155_imperial_beach
3792,2021,3,31,1,0,0.78,14.5,155_imperial_beach
3793,2021,3,31,1,30,0.77,14.2,155_imperial_beach
3794,2021,3,31,2,0,0.76,13.9,155_imperial_beach
3795,2021,3,31,2,30,0.79,13.8,155_imperial_beach
3796,2021,3,31,3,0,0.74,13.8,155_imperial_beach
3797,2021,3,31,3,30,0.75,13.7,155_imperial_beach
3798,2021,3,31,4,0,0.76,13.7,155_imperial_beach
3799,2021,3,31,4,30,0.72,13.5,155_imperial_beach
3800,2021,3,31,5,0,0.78,13.6,155_imperial_beach
3801,2021,3,31,5,30,0.76,13.3,155_imperial_beach
3802,2021,3,31,6,0,0.73,13.5,155_imperial_beach
3803,2021,3,31,6,30,0.75,13.4,155_imperial_beach
3804,2021,3,31,7,0,0.72,13.3,155_imperial_beach
3805,2021,3,31,7,30,0.76,13.3,155_imperial_beach
3806,2021,3,31,8,0,0.77,13.4,155_imperial_beach
3807,2021,3,31,8,30,0.76,13.4,155_imperial_beach
3808,2021,3,31,9,0,0.74,13.4,155_imperial_beach
3809,2021,3,31,9,30,0.75,13.6,155_imperial_beach
3810,2021,3,31,10,0,0.75,12.5,155_imperial_beach
3811,2021,3,31,10,30,0.75,12.2,155_imperial_beach
3812,2021,3,31,11,0,0.78,12.3,155_imperial_beach
3813,2021,3,31,11,30,0.78,12.2,155_imperial_beach
3814,2021,3,31,12,0,0.76,12.1,155_imperial_beach
3815,2021,3,31,12,30,0.74,12.5,155_imperial_beach
3816,2021,3,31,13,0,0.74,12.7,155_imperial_beach
3817,2021,3,31,13,30,0.74,12.7,155_imperial_beach
3818,2021,3,31,14,0,0.76,13.2,155_imperial_beach
3819,2021,3,31,14,30,0.73,13.8,155_imperial_beach
3820,2021,3,31,15,0,0.72,14.1,155_imperial_beach
3821,2021,3,31,15,30,0.74,14.5,155_imperial_beach
3822,2021,3,31,16,0,0.75,14.5,155_imperial_beach
3823,2021,3,31,16,30,0.78,15.2,155_imperial_beach
3824,2021,3,31,17,0,0.77,15.6,155_imperial_beach
3825,2021,3,31,17,30,0.76,16.0,155_imperial_beach
3826,2021,3,31,18,0,0.76,15.5,155_imperial_beach
3827,2021,3,31,18,30,0.75,15.8,155_imperial_beach
3828,2021,3,31,19,0,0.74,16.8,155_imperial_beach
3829,2021,3,31,19,30,0.76,16.8,155_imperial_beach
3830,2021,3,31,20,0,0.69,18.9,155_imperial_beach
3831,2021,3,31,20,30,0.69,18.0,155_imperial_beach
3832,2021,3,31,21,0,0.69,19.0,155_imperial_beach
3833,2021,3,31,21,30,0.7,19.1,155_imperial_beach
3834,2021,3,31,22,0,0.73,18.3,155_imperial_beach
3835,2021,3,31,22,30,0.78,18.0,155_imperial_beach
3836,2021,3,31,23,0,0.78,18.2,155_imperial_beach
3837,2021,3,31,23,30,0.71,18.5,155_imperial_beach
3838,2021,4,1,0,0,0.76,18.7,155_imperial_beach
3839,2021,4,1,0,30,0.73,18.1,155_imperial_beach
3840,2021,4,1,1,0,0.81,18.1,155_imperial_beach
3841,2021,4,1,1,30,0.72,17.4,155_imperial_beach
3842,2021,4,1,2,0,0.71,18.7,155_imperial_beach
3843,2021,4,1,2,30,0.71,19.8,155_imperial_beach
3844,2021,4,1,3,0,0.69,20.3,155_imperial_beach
3845,2021,4,1,3,30,0.63,22.5,155_imperial_beach
3846,2021,4,1,4,0,0.67,0.32,155_imperial_beach
3847,2021,4,1,4,30,0.62,0.05,155_imperial_beach
3848,2021,4,1,5,0,0.66,0.31,155_imperial_beach
3849,2021,4,1,5,30,0.67,16.4,155_imperial_beach
3850,2021,4,1,6,0,0.65,0.19,155_imperial_beach
3851,2021,4,1,6,30,0.65,15.8,155_imperial_beach
3852,2021,4,1,7,0,0.73,0.24,155_imperial_beach
3853,2021,4,1,7,30,0.7,15.5,155_imperial_beach
3854,2021,4,1,8,0,0.71,16.1,155_imperial_beach
3855,2021,4,1,8,30,0.74,15.7,155_imperial_beach
3856,2021,4,1,9,0,0.71,15.1,155_imperial_beach
3857,2021,4,1,9,30,0.68,15.5,155_imperial_beach
3858,2021,4,1,10,0,0.76,0.65,155_imperial_beach
3859,2021,4,1,10,30,0.67,15.8,155_imperial_beach
3860,2021,4,1,11,0,0.66,15.2,155_imperial_beach
3861,2021,4,1,11,30,0.72,0.29,155_imperial_beach
3862,2021,4,1,12,0,0.69,15.6,155_imperial_beach
3863,2021,4,1,12,30,0.67,15.0,155_imperial_beach
3864,2021,4,1,13,0,0.75,0.11,155_imperial_beach
3865,2021,4,1,13,30,0.74,15.1,155_imperial_beach
3866,2021,4,1,14,0,0.65,15.6,155_imperial_beach
3867,2021,4,1,14,30,0.69,15.7,155_imperial_beach
3868,2021,4,1,15,0,0.69,16.4,155_imperial_beach
3869,2021,4,1,15,30,0.73,16.3,155_imperial_beach
3870,2021,4,1,16,0,0.67,17.2,155_imperial_beach
3871,2021,4,1,16,30,0.66,17.0,155_imperial_beach
3872,2021,4,1,17,0,0.72,18.1,155_imperial_beach
3873,2021,4,1,17,30,0.75,0.02,155_imperial_beach
3874,2021,4,1,18,0,0.67,17.1,155_imperial_beach
3875,2021,4,1,18,30,0.73,18.7,155_imperial_beach
3876,2021,4,1,19,0,0.69,17.4,155_imperial_beach
3877,2021,4,1,19,30,0.63,17.1,155_imperial_beach
3878,2021,4,1,20,0,0.74,17.4,155_imperial_beach
3879,2021,4,1,20,30,0.73,17.2,155_imperial_beach
3880,2021,4,1,21,0,0.68,17.3,155_imperial_beach
3881,2021,4,1,21,30,0.73,17.3,155_imperial_beach
3882,2021,4,1,22,0,0.67,17.5,155_imperial_beach
3883,2021,4,1,22,30,0.69,17.7,155_imperial_beach
3884,2021,4,1,23,0,0.75,0.03,155_imperial_beach
3885,2021,4,1,23,30,0.78,0.5,155_imperial_beach
3886,2021,4,2,0,0,0.8,18.1,155_imperial_beach
3887,2021,4,2,0,30,0.67,17.4,155_imperial_beach
3888,2021,4,2,1,0,0.77,0.43,155_imperial_beach
3889,2021,4,2,1,30,0.73,0.14,155_imperial_beach
3890,2021,4,2,2,0,0.67,17.0,155_imperial_beach
3891,2021,4,2,2,30,0.69,16.7,155_imperial_beach
3892,2021,4,2,3,0,0.68,16.3,155_imperial_beach
3893,2021,4,2,3,30,0.75,15.9,155_imperial_beach
3894,2021,4,2,4,0,0.8,15.6,155_imperial_beach
3895,2021,4,2,4,30,0.75,15.6,155_imperial_beach
3896,2021,4,2,5,0,0.77,15.5,155_imperial_beach
3897,2021,4,2,5,30,0.77,15.6,155_imperial_beach
3898,2021,4,2,6,0,0.73,15.6,155_imperial_beach
3899,2021,4,2,6,30,0.75,15.5,155_imperial_beach
3900,2021,4,2,7,0,0.71,15.6,155_imperial_beach
3901,2021,4,2,7,30,0.84,15.1,155_imperial_beach
3902,2021,4,2,8,0,0.81,14.7,155_imperial_beach
3903,2021,4,2,8,30,0.76,14.7,155_imperial_beach
3904,2021,4,2,9,0,0.89,14.4,155_imperial_beach
3905,2021,4,2,9,30,0.85,14.5,155_imperial_beach
3906,2021,4,2,10,0,0.86,14.4,155_imperial_beach
3907,2021,4,2,10,30,0.88,14.5,155_imperial_beach
3908,2021,4,2,11,0,0.94,14.6,155_imperial_beach
3909,2021,4,2,11,30,1.0,14.8,155_imperial_beach
3910,2021,4,2,12,0,0.94,14.7,155_imperial_beach
3911,2021,4,2,12,30,0.99,14.6,155_imperial_beach
3912,2021,4,2,13,0,0.97,14.6,155_imperial_beach
3913,2021,4,2,13,30,0.97,14.5,155_imperial_beach
3914,2021,4,2,14,0,0.99,13.5,155_imperial_beach
3915,2021,4,2,14,30,0.88,13.8,155_imperial_beach
3916,2021,4,2,15,0,0.96,14.2,155_imperial_beach
3917,2021,4,2,15,30,0.93,14.6,155_imperial_beach
3918,2021,4,2,16,0,0.95,14.8,155_imperial_beach
3919,2021,4,2,16,30,0.87,15.1,155_imperial_beach
3920,2021,4,2,17,0,0.81,15.4,155_imperial_beach
3921,2021,4,2,17,30,0.9,15.5,155_imperial_beach
3922,2021,4,2,18,0,0.83,15.6,155_imperial_beach
3923,2021,4,2,18,30,0.78,15.6,155_imperial_beach
3924,2021,4,2,19,0,0.84,15.7,155_imperial_beach
3925,2021,4,2,19,30,0.74,15.7,155_imperial_beach
3926,2021,4,2,20,0,0.8,15.5,155_imperial_beach
3927,2021,4,2,20,30,0.87,15.4,155_imperial_beach
3928,2021,4,2,21,0,0.83,15.4,155_imperial_beach
3929,2021,4,2,21,30,0.81,15.6,155_imperial_beach
3930,2021,4,2,22,0,0.86,15.6,155_imperial_beach
3931,2021,4,2,22,30,0.8,15.6,155_imperial_beach
3932,2021,4,2,23,0,0.83,15.8,155_imperial_beach
3933,2021,4,2,23,30,0.78,15.7,155_imperial_beach
3934,2021,4,3,0,0,0.78,15.9,155_imperial_beach
3935,2021,4,3,0,30,0.77,15.7,155_imperial_beach
3936,2021,4,3,1,0,0.78,15.4,155_imperial_beach
3937,2021,4,3,1,30,0.81,14.9,155_imperial_beach
3938,2021,4,3,2,0,0.75,14.3,155_imperial_beach
3939,2021,4,3,2,30,0.75,14.4,155_imperial_beach
3940,2021,4,3,3,0,0.8,14.3,155_imperial_beach
3941,2021,4,3,3,30,0.78,14.2,155_imperial_beach
3942,2021,4,3,4,0,0.8,14.0,155_imperial_beach
3943,2021,4,3,4,30,0.8,14.1,155_imperial_beach
3944,2021,4,3,5,0,0.79,14.4,155_imperial_beach
3945,2021,4,3,5,30,0.84,14.3,155_imperial_beach
3946,2021,4,3,6,0,0.78,14.1,155_imperial_beach
3947,2021,4,3,6,30,0.87,14.2,155_imperial_beach
3948,2021,4,3,7,0,0.77,14.3,155_imperial_beach
3949,2021,4,3,7,30,0.81,14.2,155_imperial_beach
3950,2021,4,3,8,0,0.76,14.2,155_imperial_beach
3951,2021,4,3,8,30,0.81,14.2,155_imperial_beach
3952,2021,4,3,9,0,0.74,14.0,155_imperial_beach
3953,2021,4,3,9,30,0.78,14.2,155_imperial_beach
3954,2021,4,3,10,0,0.81,13.9,155_imperial_beach
3955,2021,4,3,10,30,0.81,13.8,155_imperial_beach
3956,2021,4,3,11,0,0.69,13.6,155_imperial_beach
3957,2021,4,3,11,30,0.86,13.7,155_imperial_beach
3958,2021,4,3,12,0,0.82,13.3,155_imperial_beach
3959,2021,4,3,12,30,0.71,13.1,155_imperial_beach
3960,2021,4,3,13,0,0.82,13.1,155_imperial_beach
3961,2021,4,3,13,30,0.74,13.1,155_imperial_beach
3962,2021,4,3,14,0,0.75,13.3,155_imperial_beach
3963,2021,4,3,14,30,0.78,13.3,155_imperial_beach
3964,2021,4,3,15,0,0.87,13.5,155_imperial_beach
3965,2021,4,3,15,30,0.75,13.5,155_imperial_beach
3966,2021,4,3,16,0,0.7,13.5,155_imperial_beach
3967,2021,4,3,16,30,0.77,13.6,155_imperial_beach
3968,2021,4,3,17,0,0.76,13.9,155_imperial_beach
3969,2021,4,3,17,30,0.73,14.1,155_imperial_beach
3970,2021,4,3,18,0,0.72,14.3,155_imperial_beach
3971,2021,4,3,18,30,0.75,14.0,155_imperial_beach
3972,2021,4,3,19,0,0.81,14.1,155_imperial_beach
3973,2021,4,3,19,30,0.79,14.2,155_imperial_beach
3974,2021,4,3,20,0,0.86,14.1,155_imperial_beach
3975,2021,4,3,20,30,0.79,14.4,155_imperial_beach
3976,2021,4,3,21,0,0.86,14.5,155_imperial_beach
3977,2021,4,3,21,30,0.87,14.8,155_imperial_beach
3978,2021,4,3,22,0,0.84,15.0,155_imperial_beach
3979,2021,4,3,22,30,0.88,15.1,155_imperial_beach
3980,2021,4,3,23,0,0.89,15.0,155_imperial_beach
3981,2021,4,3,23,30,0.89,14.8,155_imperial_beach
3982,2021,4,4,0,0,0.92,14.9,155_imperial_beach
3983,2021,4,4,0,30,0.84,14.8,155_imperial_beach
3984,2021,4,4,1,0,0.93,14.9,155_imperial_beach
3985,2021,4,4,1,30,0.82,14.6,155_imperial_beach
3986,2021,4,4,2,0,0.89,14.0,155_imperial_beach
3987,2021,4,4,2,30,0.86,13.7,155_imperial_beach
3988,2021,4,4,3,0,0.9,13.7,155_imperial_beach
3989,2021,4,4,3,30,0.84,13.8,155_imperial_beach
3990,2021,4,4,4,0,0.9,14.0,155_imperial_beach
3991,2021,4,4,4,30,0.84,13.9,155_imperial_beach
3992,2021,4,4,5,0,0.81,14.0,155_imperial_beach
3993,2021,4,4,5,30,0.92,13.9,155_imperial_beach
3994,2021,4,4,6,0,0.92,13.9,155_imperial_beach
3995,2021,4,4,6,30,0.89,13.9,155_imperial_beach
3996,2021,4,4,7,0,0.84,13.9,155_imperial_beach
3997,2021,4,4,7,30,0.87,13.9,155_imperial_beach
3998,2021,4,4,8,0,0.94,14.0,155_imperial_beach
3999,2021,4,4,8,30,0.91,14.0,155_imperial_beach
4000,2021,4,4,9,0,0.93,13.7,155_imperial_beach
4001,2021,4,4,9,30,0.97,13.8,155_imperial_beach
4002,2021,4,4,10,0,0.89,13.5,155_imperial_beach
4003,2021,4,4,10,30,0.97,13.5,155_imperial_beach
4004,2021,4,4,11,0,0.92,13.4,155_imperial_beach
4005,2021,4,4,11,30,1.04,12.9,155_imperial_beach
4006,2021,4,4,12,0,0.88,12.4,155_imperial_beach
4007,2021,4,4,12,30,0.89,11.8,155_imperial_beach
4008,2021,4,4,13,0,0.89,11.7,155_imperial_beach
4009,2021,4,4,13,30,0.89,12.0,155_imperial_beach
4010,2021,4,4,14,0,0.96,12.1,155_imperial_beach
4011,2021,4,4,14,30,0.87,12.4,155_imperial_beach
4012,2021,4,4,15,0,0.88,13.0,155_imperial_beach
4013,2021,4,4,15,30,0.82,13.1,155_imperial_beach
4014,2021,4,4,16,0,0.87,13.4,155_imperial_beach
4015,2021,4,4,16,30,0.89,13.7,155_imperial_beach
4016,2021,4,4,17,0,0.93,13.5,155_imperial_beach
4017,2021,4,4,17,30,0.92,13.7,155_imperial_beach
4018,2021,4,4,18,0,0.85,13.7,155_imperial_beach
4019,2021,4,4,18,30,0.93,13.7,155_imperial_beach
4020,2021,4,4,19,0,0.97,14.1,155_imperial_beach
4021,2021,4,4,19,30,0.96,14.3,155_imperial_beach
4022,2021,4,4,20,0,1.02,14.8,155_imperial_beach
4023,2021,4,4,20,30,0.93,15.1,155_imperial_beach
4024,2021,4,4,21,0,1.08,15.5,155_imperial_beach
4025,2021,4,4,21,30,0.98,15.6,155_imperial_beach
4026,2021,4,4,22,0,0.94,15.6,155_imperial_beach
4027,2021,4,4,22,30,1.0,15.7,155_imperial_beach
4028,2021,4,4,23,0,1.05,15.8,155_imperial_beach
4029,2021,4,4,23,30,1.03,15.7,155_imperial_beach
4030,2021,4,5,0,0,1.02,15.8,155_imperial_beach
4031,2021,4,5,0,30,0.98,15.9,155_imperial_beach
4032,2021,4,5,1,0,1.03,15.8,155_imperial_beach
4033,2021,4,5,1,30,0.95,15.5,155_imperial_beach
4034,2021,4,5,2,0,0.89,15.0,155_imperial_beach
4035,2021,4,5,2,30,0.94,14.9,155_imperial_beach
4036,2021,4,5,3,0,0.93,14.9,155_imperial_beach
4037,2021,4,5,3,30,0.88,14.8,155_imperial_beach
4038,2021,4,5,4,0,0.85,14.9,155_imperial_beach
4039,2021,4,5,4,30,0.88,14.8,155_imperial_beach
4040,2021,4,5,5,0,0.9,14.6,155_imperial_beach
4041,2021,4,5,5,30,0.86,14.6,155_imperial_beach
4042,2021,4,5,6,0,0.84,14.5,155_imperial_beach
4043,2021,4,5,6,30,0.82,14.5,155_imperial_beach
4044,2021,4,5,7,0,0.84,14.5,155_imperial_beach
4045,2021,4,5,7,30,0.88,14.4,155_imperial_beach
4046,2021,4,5,8,0,0.97,14.3,155_imperial_beach
4047,2021,4,5,8,30,0.9,14.4,155_imperial_beach
4048,2021,4,5,9,0,0.88,14.3,155_imperial_beach
4049,2021,4,5,9,30,0.97,14.3,155_imperial_beach
4050,2021,4,5,10,0,0.9,14.2,155_imperial_beach
4051,2021,4,5,10,30,0.86,14.0,155_imperial_beach
4052,2021,4,5,11,0,0.89,13.9,155_imperial_beach
4053,2021,4,5,11,30,0.9,13.8,155_imperial_beach
4054,2021,4,5,12,0,0.99,13.7,155_imperial_beach
4055,2021,4,5,12,30,1.06,13.6,155_imperial_beach
4056,2021,4,5,13,0,1.0,13.7,155_imperial_beach
4057,2021,4,5,13,30,1.03,13.8,155_imperial_beach
4058,2021,4,5,14,0,1.06,13.8,155_imperial_beach
4059,2021,4,5,14,30,1.15,13.7,155_imperial_beach
4060,2021,4,5,15,0,1.14,13.9,155_imperial_beach
4061,2021,4,5,15,30,1.12,14.0,155_imperial_beach
4062,2021,4,5,16,0,1.18,14.2,155_imperial_beach
4063,2021,4,5,16,30,1.24,14.3,155_imperial_beach
4064,2021,4,5,17,0,1.18,14.2,155_imperial_beach
4065,2021,4,5,17,30,1.26,14.2,155_imperial_beach
4066,2021,4,5,18,0,1.19,14.1,155_imperial_beach
4067,2021,4,5,18,30,1.25,14.4,155_imperial_beach
4068,2021,4,5,19,0,1.26,14.4,155_imperial_beach
4069,2021,4,5,19,30,1.22,14.5,155_imperial_beach
4070,2021,4,5,20,0,1.19,14.5,155_imperial_beach
4071,2021,4,5,20,30,1.23,14.6,155_imperial_beach
4072,2021,4,5,21,0,1.29,14.6,155_imperial_beach
4073,2021,4,5,21,30,1.28,14.7,155_imperial_beach
4074,2021,4,5,22,0,1.23,14.4,155_imperial_beach
4075,2021,4,5,22,30,1.16,14.5,155_imperial_beach
4076,2021,4,5,23,0,1.17,14.3,155_imperial_beach
4077,2021,4,5,23,30,1.16,14.2,155_imperial_beach
4078,2021,4,6,0,0,1.17,14.0,155_imperial_beach
4079,2021,4,6,0,30,1.15,13.9,155_imperial_beach
4080,2021,4,6,1,0,1.15,14.0,155_imperial_beach
4081,2021,4,6,1,30,1.16,13.8,155_imperial_beach
4082,2021,4,6,2,0,1.15,13.7,155_imperial_beach
4083,2021,4,6,2,30,1.13,13.6,155_imperial_beach
4084,2021,4,6,3,0,1.21,13.8,155_imperial_beach
4085,2021,4,6,3,30,1.17,13.8,155_imperial_beach
4086,2021,4,6,4,0,1.17,14.2,155_imperial_beach
4087,2021,4,6,4,30,1.23,14.3,155_imperial_beach
4088,2021,4,6,5,0,1.28,14.2,155_imperial_beach
4089,2021,4,6,5,30,1.23,14.3,155_imperial_beach
4090,2021,4,6,6,0,1.08,14.4,155_imperial_beach
4091,2021,4,6,6,30,1.16,14.3,155_imperial_beach
4092,2021,4,6,7,0,1.16,14.2,155_imperial_beach
4093,2021,4,6,7,30,1.16,14.1,155_imperial_beach
4094,2021,4,6,8,0,1.18,14.0,155_imperial_beach
4095,2021,4,6,8,30,1.19,14.0,155_imperial_beach
4096,2021,4,6,9,0,1.23,14.0,155_imperial_beach
4097,2021,4,6,9,30,1.2,13.7,155_imperial_beach
4098,2021,4,6,10,0,1.29,13.6,155_imperial_beach
4099,2021,4,6,10,30,1.27,13.7,155_imperial_beach
4100,2021,4,6,11,0,1.3,13.7,155_imperial_beach
4101,2021,4,6,11,30,1.21,13.7,155_imperial_beach
4102,2021,4,6,12,0,1.25,13.7,155_imperial_beach
4103,2021,4,6,12,30,1.27,13.8,155_imperial_beach
4104,2021,4,6,13,0,1.28,13.8,155_imperial_beach
4105,2021,4,6,13,30,1.22,13.4,155_imperial_beach
4106,2021,4,6,14,0,1.25,13.5,155_imperial_beach
4107,2021,4,6,14,30,1.29,14.0,155_imperial_beach
4108,2021,4,6,15,0,1.34,13.9,155_imperial_beach
4109,2021,4,6,15,30,1.18,14.1,155_imperial_beach
4110,2021,4,6,16,0,1.3,14.4,155_imperial_beach
4111,2021,4,6,16,30,1.33,14.2,155_imperial_beach
4112,2021,4,6,17,0,1.35,14.6,155_imperial_beach
4113,2021,4,6,17,30,1.32,14.8,155_imperial_beach
4114,2021,4,6,18,0,1.31,14.6,155_imperial_beach
4115,2021,4,6,18,30,1.27,14.7,155_imperial_beach
4116,2021,4,6,19,0,1.15,14.8,155_imperial_beach
4117,2021,4,6,19,30,1.17,14.9,155_imperial_beach
4118,2021,4,6,20,0,1.08,15.0,155_imperial_beach
4119,2021,4,6,20,30,1.12,15.0,155_imperial_beach
4120,2021,4,6,21,0,1.08,15.2,155_imperial_beach
4121,2021,4,6,21,30,1.13,15.3,155_imperial_beach
4122,2021,4,6,22,0,1.17,15.4,155_imperial_beach
4123,2021,4,6,22,30,1.16,15.4,155_imperial_beach
4124,2021,4,6,23,0,1.04,15.3,155_imperial_beach
4125,2021,4,6,23,30,1.0,15.2,155_imperial_beach
4126,2021,4,7,0,0,0.98,15.2,155_imperial_beach
4127,2021,4,7,0,30,1.08,15.0,155_imperial_beach
4128,2021,4,7,1,0,1.03,14.9,155_imperial_beach
4129,2021,4,7,1,30,0.94,14.7,155_imperial_beach
4130,2021,4,7,2,0,0.98,14.5,155_imperial_beach
4131,2021,4,7,2,30,0.99,14.6,155_imperial_beach
4132,2021,4,7,3,0,0.97,14.5,155_imperial_beach
4133,2021,4,7,3,30,0.97,14.6,155_imperial_beach
4134,2021,4,7,4,0,0.98,14.7,155_imperial_beach
4135,2021,4,7,4,30,0.96,14.6,155_imperial_beach
4136,2021,4,7,5,0,0.97,14.4,155_imperial_beach
4137,2021,4,7,5,30,1.01,14.4,155_imperial_beach
4138,2021,4,7,6,0,0.94,14.3,155_imperial_beach
4139,2021,4,7,6,30,0.96,14.3,155_imperial_beach
4140,2021,4,7,7,0,0.87,14.4,155_imperial_beach
4141,2021,4,7,7,30,0.94,14.5,155_imperial_beach
4142,2021,4,7,8,0,0.86,14.4,155_imperial_beach
4143,2021,4,7,8,30,0.87,14.4,155_imperial_beach
4144,2021,4,7,9,0,0.93,14.4,155_imperial_beach
4145,2021,4,7,9,30,0.92,14.2,155_imperial_beach
4146,2021,4,7,10,0,0.93,14.3,155_imperial_beach
4147,2021,4,7,10,30,0.92,14.5,155_imperial_beach
4148,2021,4,7,11,0,0.89,14.6,155_imperial_beach
4149,2021,4,7,11,30,0.89,14.5,155_imperial_beach
4150,2021,4,7,12,0,1.0,13.3,155_imperial_beach
4151,2021,4,7,12,30,0.96,13.0,155_imperial_beach
4152,2021,4,7,13,0,0.99,13.1,155_imperial_beach
4153,2021,4,7,13,30,0.91,13.2,155_imperial_beach
4154,2021,4,7,14,0,0.96,13.6,155_imperial_beach
4155,2021,4,7,14,30,0.96,14.3,155_imperial_beach
4156,2021,4,7,15,0,0.91,14.5,155_imperial_beach
4157,2021,4,7,15,30,0.89,14.5,155_imperial_beach
4158,2021,4,7,16,0,0.88,14.8,155_imperial_beach
4159,2021,4,7,16,30,0.88,14.8,155_imperial_beach
4160,2021,4,7,17,0,0.84,14.8,155_imperial_beach
4161,2021,4,7,17,30,0.92,15.2,155_imperial_beach
4162,2021,4,7,18,0,0.86,15.2,155_imperial_beach
4163,2021,4,7,18,30,0.86,15.2,155_imperial_beach
4164,2021,4,7,19,0,0.91,15.5,155_imperial_beach
4165,2021,4,7,19,30,0.9,15.5,155_imperial_beach
4166,2021,4,7,20,0,0.85,15.7,155_imperial_beach
4167,2021,4,7,20,30,0.92,15.8,155_imperial_beach
4168,2021,4,7,21,0,0.96,15.7,155_imperial_beach
4169,2021,4,7,21,30,0.93,15.7,155_imperial_beach
4170,2021,4,7,22,0,0.99,15.7,155_imperial_beach
4171,2021,4,7,22,30,0.9,15.9,155_imperial_beach
4172,2021,4,7,23,0,0.86,15.8,155_imperial_beach
4173,2021,4,7,23,30,0.84,15.8,155_imperial_beach
4174,2021,4,8,0,0,0.85,16.3,155_imperial_beach
4175,2021,4,8,0,30,0.85,15.7,155_imperial_beach
4176,2021,4,8,1,0,0.87,15.7,155_imperial_beach
4177,2021,4,8,1,30,0.79,15.6,155_imperial_beach
4178,2021,4,8,2,0,0.79,15.5,155_imperial_beach
4179,2021,4,8,2,30,0.8,15.3,155_imperial_beach
